종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,PCR,PSR
005930,삼성전자,코스피,전기전자,73000,0,435794126150000,2020-12-21,-,73000,3166,23.06,37528,1.95,1416,1.94,,
000660,SK하이닉스,코스피,전기전자,116000,-2500,84448274340000,2020-12-21,-,116000,2943,39.42,65836,1.76,1000,0.86,,
051910,LG화학,코스피,화학,815000,1000,57532759545000,2020-12-21,-,815000,4085,199.51,217230,3.75,2000,0.25,,
207940,삼성바이오로직스,코스피,의약품,823000,21000,5.4453795e+13,2020-12-21,-,823000,3067,268.34,65812,12.51,0,0,,
068270,셀트리온,코스피,의약품,367000,11000,49544194435000,2020-12-21,-,367000,2236,164.13,20795,17.65,0,0,,
035420,NAVER,코스피,서비스업,284000,1500,46650804180000,2020-12-21,-,284000,4006,70.89,35223,8.06,376,0.13,,
005380,현대차,코스피,운수장비,187000,-2000,39955950969000,2020-12-21,-,187000,11310,16.53,253001,0.74,4000,2.14,,
006400,삼성SDI,코스피,전기전자,566000,-2000,38920723980000,2020-12-21,-,566000,5331,106.17,175114,3.23,1000,0.18,,
035720,카카오,코스피,서비스업,379500,12500,33513750880500,2020-12-21,-,379500,,,60603,6.26,127,0.03,,
051900,LG생활건강,코스피,화학,1630000,19000,25457661110000,2020-12-21,-,1630000,46431,35.11,234042,6.96,11000,0.67,,
000270,기아차,코스피,운수장비,61300,-900,24848773171100,2020-12-21,-,61300,4556,13.45,71487,0.86,1150,1.88,,
005490,POSCO,코스피,철강금속,274500,5500,23932786207500,2020-12-21,-,274500,22823,12.03,510076,0.54,10000,3.64,,
028260,삼성물산,코스피,유통업,127500,-1500,23828102827500,2020-12-21,-,127500,6366,20.03,125948,1.01,2000,1.57,,
012330,현대모비스,코스피,운수장비,249000,-1000,23668618806000,2020-12-21,-,249000,24234,10.27,339207,0.73,4000,1.61,,
017670,SK텔레콤,코스피,통신업,249000,2500,20105682039000,2020-12-21,-,249000,12144,20.5,284310,0.88,10000,4.02,,
036570,엔씨소프트,코스피,서비스업,864000,1000,18968275008000,2020-12-21,-,864000,17387,49.69,113836,7.59,5220,0.6,,
105560,KB금융,코스피,금융업,45150,200,18773727588000,2020-12-21,-,45150,8451,5.34,92672,0.49,2210,4.89,,
015760,한국전력,코스피,전기가스업,28050,-250,18007092359850,2020-12-21,-,28050,,,105140,0.27,0,0,,
096770,SK이노베이션,코스피,화학,187500,-1000,17337293250000,2020-12-21,-,187500,,,186398,1.01,3000,1.6,,
055550,신한지주,코스피,금융업,33500,150,17303648972500,2020-12-21,-,33500,7000,4.79,79682,0.42,1850,5.52,,
034730,SK,코스피,금융업,240500,-3000,16921651428500,2020-12-21,-,240500,12917,18.62,235255,1.02,5000,2.08,,
066570,LG전자,코스피,전기전자,94900,-900,15530177548600,2020-12-21,-,94900,169,561.54,79245,1.2,750,0.79,,
032830,삼성생명,코스피,금융업,75800,-100,1.516e+13,2020-12-21,-,75800,5443,13.93,178335,0.43,2650,3.5,,
018260,삼성에스디에스,코스피,서비스업,179500,2000,13889315100000,2020-12-21,-,179500,9521,18.85,84595,2.12,2400,1.34,,
326030,SK바이오팜,코스피,서비스업,177000,-4500,13861445250000,2020-12-21,-,177000,,,,,0,0,,
003550,LG,코스피,금융업,78600,100,13562990496600,2020-12-21,-,78600,6143,12.8,107050,0.73,2200,2.8,,
009150,삼성전기,코스피,전기전자,168000,0,12548540928000,2020-12-21,-,168000,6806,24.68,68106,2.47,1100,0.65,,
033780,KT&G,코스피,기타제조업,88600,600,12164115234200,2020-12-21,-,88600,8208,10.79,63008,1.41,4400,4.97,,
090430,아모레퍼시픽,코스피,화학,207000,-1500,12100907430000,2020-12-21,-,207000,3477,59.53,65050,3.18,1000,0.48,,
086790,하나금융지주,코스피,금융업,36050,250,10823726335100,2020-12-21,-,36050,7898,4.56,93673,0.38,2100,5.83,,
251270,넷마블,코스피,서비스업,124500,-1000,10687740223500,2020-12-21,-,124500,1883,66.12,51919,2.4,0,0,,
000810,삼성화재,코스피,금융업,196500,500,9309155470500,2020-12-21,-,196500,15126,12.99,282791,0.69,8500,4.33,,
011170,롯데케미칼,코스피,화학,264500,-2000,9065848325500,2020-12-21,-,264500,20860,12.68,385244,0.69,6700,2.53,,
018880,한온시스템,코스피,기계,15250,-300,8.14045e+12,2020-12-21,-,15250,597,25.54,4153,3.67,320,2.1,,
010130,고려아연,코스피,철강금속,423000,17500,7.98201e+12,2020-12-21,-,423000,35811,11.81,355878,1.19,14000,3.31,,
010950,S-Oil,코스피,화학,70200,-400,7903311998400,2020-12-21,-,70200,561,125.13,55715,1.26,200,0.28,,
009540,한국조선해양,코스피,운수장비,110000,2000,7785042760000,2020-12-21,-,110000,2183,50.39,163436,0.67,0,0,,
009830,한화솔루션,코스피,화학,46150,-50,7377746536550,2020-12-21,-,46150,,,35228,1.31,200,0.43,,
316140,우리금융지주,코스피,금융업,10000,50,7222676830000,2020-12-21,-,10000,2727,3.67,29782,0.34,700,7,,
024110,기업은행,코스피,금융업,9410,50,6950831627600,2020-12-21,-,9410,2242,4.2,33567,0.28,670,7.12,,
086280,현대글로비스,코스피,운수창고업,180500,-500,6.76875e+12,2020-12-21,-,180500,13395,13.48,124541,1.45,3500,1.94,,
030200,KT,코스피,통신업,25600,300,6684462284800,2020-12-21,-,25600,2526,10.13,52341,0.49,1100,4.3,,
003670,포스코케미칼,코스피,비금속광물,107000,0,6525739540000,2020-12-21,-,107000,1569,68.2,15352,6.97,400,0.37,,
019170,신풍제약,코스피,의약품,122500,-27000,6490661275000,2020-12-21,-,122500,35,3500,3782,32.39,0,0,,
034220,LG디스플레이,코스피,전기전자,17600,-350,6297556320000,2020-12-21,-,17600,,,31694,0.56,0,0,,
006800,미래에셋대우,코스피,금융업,9600,40,6195037516800,2020-12-21,-,9600,956,10.04,11236,0.85,260,2.71,,
097950,CJ제일제당,코스피,음식료품,376500,500,5667901029000,2020-12-21,-,376500,9516,39.56,297949,1.26,3500,0.93,,
352820,빅히트,코스피,서비스업,158500,-3500,5646365960000,2020-12-21,-,158500,2951,53.71,6113,25.93,0,0,,
032640,LG유플러스,코스피,통신업,12200,350,5326658604200,2020-12-21,-,12200,1005,12.14,16218,0.75,400,3.28,,
021240,코웨이,코스피,서비스업,71800,500,5298812644200,2020-12-21,-,71800,4611,15.57,14611,4.91,2400,3.34,,
000100,유한양행,코스피,의약품,78500,6200,5248259585000,2020-12-21,-,78500,644,121.89,24221,3.24,400,0.51,,
004020,현대제철,코스피,철강금속,38800,-150,5177696458000,2020-12-21,-,38800,130,298.46,126631,0.31,750,1.93,,
271560,오리온,코스피,음식료품,126500,-1500,5001320698000,2020-12-21,-,126500,5454,23.19,41042,3.08,600,0.47,,
035250,강원랜드,코스피,서비스업,23300,100,4984813650000,2020-12-21,-,23300,1651,14.11,17377,1.34,900,3.86,,
161390,한국타이어앤테크놀로지,코스피,화학,40200,650,4979777773800,2020-12-21,-,40200,3387,11.87,57774,0.7,550,1.37,,
267250,현대중공업지주,코스피,화학,313500,5000,4952866429500,2020-12-21,-,313500,11848,26.46,490707,0.64,18500,5.9,,
008930,한미사이언스,코스피,금융업,74800,1000,4937633945200,2020-12-21,-,74800,476,157.14,9794,7.64,200,0.27,,
285130,SK케미칼,코스피,화학,403000,17000,4731782588000,2020-12-21,-,403000,802,502.49,54214,7.43,450,0.11,,
006280,녹십자,코스피,의약품,404000,0,4721361352000,2020-12-21,-,404000,,,89738,4.5,1000,0.25,,
003490,대한항공,코스피,운수창고업,26700,-300,4651399337100,2020-12-21,-,26700,,,23149,1.15,0,0,,
010140,삼성중공업,코스피,운수장비,7230,150,4.5549e+12,2020-12-21,-,7230,,,8324,0.87,0,0,,
002790,아모레G,코스피,화학,54800,-1000,4518708264000,2020-12-21,-,54800,1444,37.95,35078,1.56,300,0.55,,
011200,HMM,코스피,운수창고업,13600,-200,4443477992800,2020-12-21,-,13600,,,3420,3.98,0,0,,
011780,금호석유,코스피,화학,140500,0,4280710585500,2020-12-21,-,140500,10549,13.32,78488,1.79,1500,1.07,,
071050,한국금융지주,코스피,금융업,76800,1100,4279756185600,2020-12-21,-,76800,14467,5.31,81250,0.95,2900,3.78,,
139480,이마트,코스피,유통업,152500,-500,4251062397500,2020-12-21,-,152500,7620,20.01,315997,0.48,2000,1.31,,
128940,한미약품,코스피,의약품,355500,2000,4210196809500,2020-12-21,-,355500,4433,80.19,61212,5.81,500,0.14,,
000720,현대건설,코스피,건설업,37250,-350,4148002246250,2020-12-21,-,37250,3656,10.19,59778,0.62,600,1.61,,
029780,삼성카드,코스피,금융업,35400,0,4101404741400,2020-12-21,-,35400,3225,10.98,59525,0.59,1600,4.52,,
011070,LG이노텍,코스피,전기전자,169500,3500,4011574636500,2020-12-21,-,169500,4323,39.21,93151,1.82,300,0.18,,
003090,대웅,코스피,금융업,67300,0,3912955254000,2020-12-21,-,67300,1446,46.54,10795,6.23,100,0.15,,
016360,삼성증권,코스피,금융업,42600,250,3.80418e+12,2020-12-21,-,42600,4388,9.71,55423,0.77,1700,3.99,,
000120,CJ대한통운,코스피,운수창고업,163500,0,3729818244000,2020-12-21,-,163500,1349,121.2,131146,1.25,0,0,,
004990,롯데지주,코스피,금융업,34550,100,3624614138350,2020-12-21,-,34550,,,63267,0.55,1100,3.18,,
003410,쌍용양회,코스피,비금속광물,7160,10,3607634700200,2020-12-21,-,7160,259,27.64,3566,2.01,42,0.59,,
180640,한진칼,코스피,운수창고업,60600,-200,3587542058400,2020-12-21,-,60600,,,20882,2.9,255,0.42,,
078930,GS,코스피,금융업,38200,150,3549367439600,2020-12-21,-,38200,5745,6.65,93746,0.41,1900,4.97,,
034020,두산중공업,코스피,기계,13900,0,3518666572000,2020-12-21,-,13900,,,11643,1.19,0,0,,
011790,SKC,코스피,화학,93700,1900,3516987803500,2020-12-21,-,93700,1686,55.58,41542,2.26,1000,1.07,,
005940,NH투자증권,코스피,금융업,11700,-150,3292483977900,2020-12-21,-,11700,1585,7.38,17934,0.65,500,4.27,,
012750,에스원,코스피,서비스업,86300,0,3279329061400,2020-12-21,-,86300,4337,19.9,34937,2.47,2500,2.9,,
000210,대림산업,코스피,건설업,93500,3800,3.2538e+12,2020-12-21,-,93500,17223,5.43,153815,0.61,1300,1.39,,
012510,더존비즈온,코스피,서비스업,108000,3500,3251444976000,2020-12-21,-,108000,1684,64.13,11427,9.45,470,0.44,,
336260,두산퓨얼셀,코스피,전기전자,58100,-600,3224185480600,2020-12-21,-,58100,162,358.64,2277,25.52,0,0,,
005830,DB손해보험,코스피,금융업,45300,350,3.20724e+12,2020-12-21,-,45300,5966,7.59,84026,0.54,1500,3.31,,
069620,대웅제약,코스피,의약품,275500,63500,3192101412500,2020-12-21,-,275500,2132,129.22,44820,6.15,600,0.22,,
008770,호텔신라,코스피,유통업,81100,-900,3183022613100,2020-12-21,-,81100,4483,18.09,22979,3.53,350,0.43,,
026960,동서,코스피,유통업,31900,-650,3.18043e+12,2020-12-21,-,31900,1388,22.98,13419,2.38,700,2.19,,
112610,씨에스윈드,코스피,기계,174500,-5000,3016357267500,2020-12-21,-,174500,2061,84.67,19726,8.85,460,0.26,,
241560,두산밥캣,코스피,기계,29800,-450,2987425146800,2020-12-21,-,29800,2716,10.97,39692,0.75,1200,4.03,,
006360,GS건설,코스피,건설업,37050,-150,2970628689600,2020-12-21,-,37050,5590,6.63,49623,0.75,1000,2.7,,
039490,키움증권,코스피,금융업,124000,-1500,2893769028000,2020-12-21,-,124000,14017,8.85,87976,1.41,2000,1.61,,
042660,대우조선해양,코스피,운수장비,26750,-200,2870025395750,2020-12-21,-,26750,,,35025,0.76,0,0,,
036460,한국가스공사,코스피,전기가스업,31050,-950,2866318650000,2020-12-21,-,31050,395,78.61,85073,0.36,380,1.22,,
185750,종근당,코스피,의약품,261000,17500,2841163785000,2020-12-21,-,261000,4981,52.4,43511,6,900,0.34,,
023530,롯데쇼핑,코스피,유통업,99600,-200,2817559998000,2020-12-21,-,99600,,,376333,0.26,3800,3.82,,
007070,GS리테일,코스피,유통업,34600,50,2.6642e+12,2020-12-21,-,34600,1729,20.01,28232,1.23,750,2.17,,
081660,휠라홀딩스,코스피,유통업,43350,-450,2633608823700,2020-12-21,-,43350,4382,9.89,20448,2.12,219,0.51,,
008560,메리츠증권,코스피,금융업,3845,10,2599072840315,2020-12-21,-,3845,924,4.16,5695,0.68,200,5.2,,
028050,삼성엔지니어링,코스피,서비스업,13000,-50,2.548e+12,2020-12-21,-,13000,1493,8.71,6749,1.93,0,0,,
047810,한국항공우주,코스피,운수장비,25950,0,2529479026650,2020-12-21,-,25950,1748,14.85,11714,2.22,400,1.54,,
028670,팬오션,코스피,운수창고업,4625,145,2472383993000,2020-12-21,-,4625,284,16.29,5400,0.86,0,0,,
009240,한샘,코스피,유통업,105000,0,2471062440000,2020-12-21,-,105000,2423,43.33,25215,4.16,1200,1.14,,
001040,CJ,코스피,금융업,83900,700,2447950132200,2020-12-21,-,83900,8240,10.18,126448,0.66,1850,2.21,,
030000,제일기획,코스피,서비스업,21250,-50,2444626031250,2020-12-21,-,21250,1363,15.59,8229,2.58,820,3.86,,
204320,만도,코스피,운수장비,52000,-900,2441770240000,2020-12-21,-,52000,2360,22.03,32193,1.62,550,1.06,,
307950,현대오토에버,코스피,서비스업,115500,-6000,2.4255e+12,2020-12-21,-,115500,2673,43.21,24259,4.76,710,0.61,,
282330,BGF리테일,코스피,유통업,137000,4500,2367895122000,2020-12-21,-,137000,8763,15.63,36022,3.8,2700,1.97,,
006260,LS,코스피,금융업,72800,1000,2.34416e+12,2020-12-21,-,72800,912,79.82,98330,0.74,1450,1.99,,
004170,신세계,코스피,유통업,238000,-2000,2343153078000,2020-12-21,-,238000,52658,4.52,398826,0.6,2000,0.84,,
020150,일진머티리얼즈,코스피,전기전자,50100,400,2310152833500,2020-12-21,-,50100,1016,49.31,12390,4.04,50,0.1,,
003000,부광약품,코스피,의약품,35100,2750,2275813027800,2020-12-21,-,35100,,,4912,7.15,200,0.57,,
000080,하이트진로,코스피,음식료품,32050,-50,2247782232550,2020-12-21,-,32050,,,14488,2.21,700,2.18,,
088350,한화생명,코스피,금융업,2505,-155,2175667650000,2020-12-21,-,2505,18,139.17,14606,0.17,30,1.2,,
009900,명신산업,코스피,운수장비,51800,11800,2112358416000,2020-12-21,-,51800,1419,36.5,2235,23.18,0,0,,
001450,현대해상,코스피,금융업,23500,100,2.1009e+12,2020-12-21,-,23500,3161,7.43,50452,0.47,880,3.74,,
010060,OCI,코스피,화학,87600,10800,2089204899600,2020-12-21,-,87600,,,110515,0.79,0,0,,
009420,한올바이오파마,코스피,의약품,39900,900,2084401456200,2020-12-21,-,39900,375,106.4,2688,14.84,0,0,,
007310,오뚜기,코스피,음식료품,562000,6000,2063653322000,2020-12-21,-,562000,29693,18.93,354385,1.59,7500,1.33,,
014680,한솔케미칼,코스피,화학,181000,4500,2044430295000,2020-12-21,-,181000,7798,23.21,39713,4.56,1500,0.83,,
010620,현대미포조선,코스피,운수장비,50700,1100,2025066954300,2020-12-21,-,50700,1335,37.98,58022,0.87,350,0.69,,
000880,한화,코스피,화학,26550,150,1990154414250,2020-12-21,-,26550,1051,25.26,45198,0.59,700,2.64,,
000060,메리츠화재,코스피,금융업,16000,0,1.93e+12,2020-12-21,-,16000,2693,5.94,21397,0.75,850,5.31,,
010120,LS ELECTRIC,코스피,전기전자,64000,4200,1.92e+12,2020-12-21,-,64000,3542,18.07,45353,1.41,1200,1.88,,
047040,대우건설,코스피,건설업,4610,0,1916020361180,2020-12-21,-,4610,508,9.07,5916,0.78,0,0,,
138930,BNK금융지주,코스피,금융업,5830,-20,1900202484180,2020-12-21,-,5830,1647,3.54,25415,0.23,360,6.17,,
047050,포스코인터내셔널,코스피,유통업,15200,150,1875302264800,2020-12-21,-,15200,1697,8.96,24703,0.62,700,4.61,,
004370,농심,코스피,음식료품,306000,-1500,1861288452000,2020-12-21,-,306000,12277,24.92,316955,0.97,4000,1.31,,
064350,현대로템,코스피,운수장비,17050,200,1860876095650,2020-12-21,-,17050,,,9695,1.76,0,0,,
005250,녹십자홀딩스,코스피,서비스업,37400,500,1758855054000,2020-12-21,-,37400,59,633.9,16407,2.28,325,0.87,,
042670,두산인프라코어,코스피,기계,8120,-30,1753211286400,2020-12-21,-,8120,1153,7.04,10677,0.76,0,0,,
294870,HDC현대산업개발,코스피,건설업,26550,200,1749839611500,2020-12-21,-,26550,8731,3.04,47095,0.56,500,1.88,,
004800,효성,코스피,금융업,82000,400,1727824050000,2020-12-21,-,82000,5100,16.08,115817,0.71,5000,6.1,,
002380,KCC,코스피,화학,189000,-4000,1679543019000,2020-12-21,-,189000,,,421723,0.45,5500,2.91,,
336370,두산솔루스,코스피,전기전자,54900,600,1679377714200,2020-12-21,-,54900,113,485.84,3551,15.46,0,0,,
017800,현대엘리베이,코스피,기계,40900,0,1669341311900,2020-12-21,-,40900,1190,34.37,22966,1.78,900,2.2,,
069960,현대백화점,코스피,유통업,70400,-200,1647531846400,2020-12-21,-,70400,8639,8.15,181263,0.39,1000,1.42,,
272210,한화시스템,코스피,전기전자,14750,-1450,1625898237750,2020-12-21,-,14750,706,20.89,8786,1.68,310,2.1,,
000990,DB하이텍,코스피,전기전자,36500,900,1620548462000,2020-12-21,-,36500,2410,15.15,14483,2.52,350,0.96,,
010780,아이에스동서,코스피,비금속광물,51000,500,1575522906000,2020-12-21,-,51000,2141,23.82,35551,1.43,700,1.37,,
003520,영진약품,코스피,의약품,8590,220,1571048559290,2020-12-21,-,8590,28,306.79,633,13.57,0,0,,
007570,일양약품,코스피,의약품,82000,18900,1565024448000,2020-12-21,-,82000,548,149.64,10081,8.13,120,0.15,,
012450,한화에어로스페이스,코스피,운수장비,28700,-350,1.453081e+12,2020-12-21,-,28700,2558,11.22,48217,0.6,0,0,,
006650,대한유화,코스피,화학,223500,1500,1.45275e+12,2020-12-21,-,223500,17218,12.98,273632,0.82,2500,1.12,,
013890,지누스,코스피,기타제조업,1e+05,300,1440674900000,2020-12-21,-,1e+05,5999,16.67,26336,3.8,1250,1.25,,
004000,롯데정밀화학,코스피,화학,55400,500,1.42932e+12,2020-12-21,-,55400,6611,8.38,57873,0.96,1700,3.07,,
111770,영원무역,코스피,유통업,32250,0,1429044843000,2020-12-21,-,32250,3791,8.51,41602,0.78,400,1.24,,
181710,NHN,코스피,서비스업,72800,300,1424333820000,2020-12-21,-,72800,656,110.98,80696,0.9,0,0,,
138040,메리츠금융지주,코스피,금융업,10500,200,1407118587000,2020-12-21,-,10500,2797,3.75,19600,0.54,550,5.24,,
051600,한전KPS,코스피,건설업,31100,-550,1.3995e+12,2020-12-21,-,31100,3407,9.13,23632,1.32,1920,6.17,,
000240,한국테크놀로지그룹,코스피,금융업,14850,-300,1381349569050,2020-12-21,-,14850,1650,9,35269,0.42,350,2.36,,
011210,현대위아,코스피,운수장비,48150,-800,1309443246450,2020-12-21,-,48150,2078,23.17,113690,0.42,700,1.45,,
001440,대한전선,코스피,전기전자,1525,15,1306121338725,2020-12-21,-,1525,,,345,4.42,0,0,,
007700,F&F,코스피,섬유의복,84700,0,1.30438e+12,2020-12-21,-,84700,7158,11.83,31366,2.7,1000,1.18,,
006120,SK디스커버리,코스피,금융업,66900,1900,1273632499500,2020-12-21,-,66900,8846,7.56,82498,0.81,700,1.05,,
139130,DGB금융지주,코스피,금융업,7300,-20,1234764580900,2020-12-21,-,7300,1900,3.84,27296,0.27,410,5.62,,
214320,이노션,코스피,서비스업,60700,100,1.214e+12,2020-12-21,-,60700,3681,16.49,38184,1.59,1500,2.47,,
001740,SK네트웍스,코스피,유통업,4790,55,1188818829130,2020-12-21,-,4790,,,8713,0.55,120,2.51,,
175330,JB금융지주,코스피,금융업,5900,40,1162199074600,2020-12-21,-,5900,1641,3.6,17615,0.33,300,5.08,,
031430,신세계인터내셔날,코스피,유통업,160500,-2000,1.14597e+12,2020-12-21,-,160500,10361,15.49,83650,1.92,1100,0.69,,
016380,KG동부제철,코스피,철강금속,11450,-300,1145101870650,2020-12-21,-,11450,,,8886,1.29,0,0,,
192080,더블유게임즈,코스피,서비스업,62100,200,1141056574200,2020-12-21,-,62100,6541,9.49,35440,1.75,350,0.56,,
073240,금호타이어,코스피,화학,3855,0,1107388406385,2020-12-21,-,3855,,,4383,0.88,0,0,,
161890,한국콜마,코스피,화학,48250,2350,1104016935000,2020-12-21,-,48250,1284,37.58,20601,2.34,330,0.68,,
120110,코오롱인더,코스피,화학,40550,-300,1093991962000,2020-12-21,-,40550,1087,37.3,67767,0.6,900,2.22,,
005690,파미셀,코스피,의약품,18150,-1050,1088254942500,2020-12-21,-,18150,73,248.63,859,21.13,0,0,,
032350,롯데관광개발,코스피,서비스업,15650,-750,1084164110300,2020-12-21,-,15650,,,4348,3.6,0,0,,
011000,진원생명과학,코스피,의약품,24200,-700,1083458393600,2020-12-21,-,24200,,,898,26.95,0,0,,
093370,후성,코스피,화학,11450,-50,1060348077550,2020-12-21,-,11450,87,131.61,2295,4.99,15,0.13,,
033270,유나이티드제약,코스피,의약품,65000,12800,1055913430000,2020-12-21,-,65000,2087,31.15,15716,4.14,330,0.51,,
114090,GKL,코스피,서비스업,16800,50,1039175256000,2020-12-21,-,16800,1170,14.36,9460,1.78,659,3.92,,
003690,코리안리,코스피,금융업,8520,20,1025544868320,2020-12-21,-,8520,1550,5.5,20404,0.42,500,5.87,,
003850,보령제약,코스피,의약품,21150,800,1.007163e+12,2020-12-21,-,21150,766,27.61,6402,3.3,100,0.47,,
057050,현대홈쇼핑,코스피,유통업,83800,1200,1.0056e+12,2020-12-21,-,83800,7354,11.4,144315,0.58,2000,2.39,,
069260,휴켐스,코스피,화학,24500,-150,1001525406000,2020-12-21,-,24500,1812,13.52,15970,1.53,1000,4.08,,
271980,제일약품,코스피,의약품,67900,0,998460808800,2020-12-21,-,67900,,,11564,5.87,70,0.1,,
363280,티와이홀딩스,코스피,금융업,26500,500,993773903000,2020-12-21,-,26500,,,,,,,,
192820,코스맥스,코스피,화학,98700,1400,991886538300,2020-12-21,-,98700,3168,31.16,34178,2.89,900,0.91,,
000670,영풍,코스피,철강금속,538000,7000,991017520000,2020-12-21,-,538000,135469,3.97,1767872,0.3,10000,1.86,,
018670,SK가스,코스피,유통업,107000,-1000,987636108000,2020-12-21,-,107000,17794,6.01,180030,0.59,3000,2.8,,
023590,다우기술,코스피,서비스업,21850,-150,980335581450,2020-12-21,-,21850,4283,5.1,29783,0.73,400,1.83,,
